STOP_ID, ROUTES_USING_STOP, LONGITUDE, LATITUDE, STOP_NAME, OBJECTID
"35672","54",144.259243,-36.75741,"Victoria Hill Historic Mining Site/Marong Rd (Ironbark)",1808
"50840","54",144.259964,-36.75731,"Lily St/Marong Rd (Golden Square)",6013
"35952","53",144.267747,-36.756362,"Don St/Eaglehawk Rd (Ironbark)",2266
"50841","53",144.268423,-36.756252,"Valentine St/Eaglehawk Rd (Ironbark)",6014
"35988","53",144.264425,-36.755628,"Calder Hwy/Eaglehawk Rd (Ironbark)",2298
"35953","54,53",144.262292,-36.755453,"Susan St/Eaglehawk Rd (Ironbark)",2267
"35987","54,53",144.261427,-36.75427,"Hayes St/Eaglehawk Rd (Ironbark)",2297
"50548","54",144.263583,-36.752842,"Bell St/Victoria St (Ironbark)",5942
"50547","54",144.263509,-36.752732,"Bell St/Victoria St (Ironbark)",5941
"36106","54",144.272004,-36.752558,"Valentine St/View St (Bendigo)",2373
"36076","54",144.271565,-36.752295,"Newman St/View St (Bendigo)",2367
"35954","53",144.259396,-36.752187,"Energetic St/Eaglehawk Rd (Ironbark)",2268
"35845","65",144.28563,-36.77202,"Rodney St/Carpenter St (Quarry Hill)",2203
"35789","70,62",144.288015,-36.765369,"Brougham St/Williamson St (Bendigo)",2675
"35827","65,63",144.286108,-36.768624,"Miller St/Mitchell St (Bendigo)",2190
"35846","65,63",144.285743,-36.768499,"Miller St/Mitchell St (Quarry Hill)",2204
"35819","70,62",144.286823,-36.764549,"Hopper St/Williamson St (Bendigo)",2694
"35826","65,63",144.285303,-36.766993,"Palmerston St/Mitchell St (Bendigo)",2189
"35847","65,63",144.284928,-36.766831,"Palmerston St/Mitchell St (Quarry Hill)",2205
"35825","65,63",144.284507,-36.765434,"Galvin St/Mitchell St (Bendigo)",2188
"50412","64",144.2803,-36.773241,"Russell St/Harkness St (Quarry Hill)",6516
"35848","65,63",144.284292,-36.765501,"Station Lane/Mitchell St (Quarry Hill)",2206
"35765","64",144.280087,-36.77229,"Hamlet St/Russell St (Quarry Hill)",2670
"41748","64",144.2779,-36.775511,"Houston St/Harkness St (Quarry Hill)",4416
"50451","64",144.277433,-36.775735,"Quarry Hill Rec Reserve/Houston St (Quarry Hill)",6539
"40715","55,64,5",144.28311,-36.765032,"Bendigo Station/Railway Pl (Bendigo)",2849
"36924","5,50,51,",144.282956,-36.765254,"Bendigo Station/Railway Pl (Bendigo)",3145
"40716","61,70,60",144.283137,-36.764907,"Bendigo Station/Railway Pl (Bendigo)",2850
"40644","53,54,52",144.283109,-36.764726,"Bendigo Station/Railway Pl (Bendigo)",3467
"35824","65,63",144.283474,-36.763914,"McLaren St/Mitchell St (Bendigo)",2187
"40713",null,144.282517,-36.765631,"Bendigo Station/Railway Pl (Bendigo)",2848
"40643","62,63,65,",144.282959,-36.764551,"Bendigo Station/Railway Pl (Bendigo)",3466
"16238",null,144.282104,-36.765928,"Bendigo Station/Railway Pl (Bendigo)",370
"35820","70,62",144.283835,-36.761949,"Mollison St/Williamson St (Bendigo)",2185
"40717",null,144.282581,-36.764137,"Bendigo Station/Railway Pl (Bendigo)",2851
"50459","64",144.278037,-36.770693,"Gladstone St/Russell St (Quarry Hill)",6547
"35895","62",144.282422,-36.761979,"Williamson St/Myers St (Bendigo)",2226
"35764","64",144.277936,-36.769753,"St Josephs PS/Russell St (Quarry Hill)",1830
"41750","64",144.2735,-36.776708,"Honeybone St/Adam St (Quarry Hill)",4417
"41747","64",144.273326,-36.77656,"Honeybone St/Adam St (Golden Square)",4415
"41746","64",144.270668,-36.78013,"Belle Vue Rd/Adam St (Golden Square)",4414
"35822","5,50,51,52,53,54,55,60,61,63,64,70,",144.279684,-36.760862,"Mitchell St Central - Bay B/Mitchell St (Bendigo)",2186
"41751","64",144.269325,-36.779144,"Clarey St/Belle Vue Rd (Golden Square)",4418
"35756","5,50,51,52,53,54,55,60,61,63,64,70,",144.279356,-36.760323,"Mitchell St Central - Bay A/Mitchell St (Bendigo)",1828
"40487","64",144.27453,-36.766602,"King St/Myrtle St (Bendigo)",3378
"41745","64",144.268039,-36.777493,"Porter St/Belle Vue Rd (Golden Square)",4413
"41752","64",144.267479,-36.776858,"Porter St/Belle Vue Rd (Golden Square)",4419
"50462","64,5",144.275929,-36.760939,"Short St/High St (Bendigo)",6548
"40796","64",144.271704,-36.764176,"High St/Myrtle St (Bendigo)",3530
"35788","64",144.271424,-36.76417,"High St/Myrtle St (Bendigo)",2674
"35630","5",144.269436,-36.764638,"Violet St/High St (Bendigo)",1777
"50440","64",144.263259,-36.774571,"Hollow St/MacDougall Rd (Golden Square)",6529
"50435","64",144.263083,-36.774774,"Hollow St/MacDougall Rd (Golden Square)",6526
"35621","5",144.267943,-36.765676,"Honeysuckle St/High St (Bendigo)",1776
"23257",null,144.269709,-36.761679,"Girton Grammar/Don St (Bendigo)",528
"35631","5",144.26615,-36.767608,"Christian Church/High St (Bendigo)",1778
"41761","64",144.258858,-36.781111,"Hattam St/Tucker St (Golden Square)",4421
"50404","64",144.26142,-36.77588,"Snell St/Hollow St (Golden Square)",6515
"35620","5",144.265702,-36.767607,"Shamrock St/High St (Golden Square)",1775
"35775","64",144.258254,-36.781413,"Golden Oaks Village/Hattam St (Golden Square)",2672
"50403","64",144.261161,-36.775893,"Snell St/Hollow St (Golden Square)",6514
"40468","61,70,",144.300972,-36.776938,"La Trobe Uni/Ellis St (Strathdale)",3373
"35882","61,70,",144.300811,-36.777061,"La Trobe University/Ellis St (Flora Hill)",2221
"40772","62,63,70,61",144.298033,-36.77834,"La Trobe University/Keck St (Flora Hill)",3517
"35800","65,62",144.287778,-36.794986,"174 Retreat Rd (Spring Gully)",2682
"50454","62",144.292443,-36.785315,"Cook St/Osborne St (Flora Hill)",6542
"50453","62",144.292302,-36.785185,"Cook St/Osborne St (Flora Hill)",6541
"35799","65,62",144.287857,-36.792735,"Kristy Dr/Retreat Rd (Spring Gully)",2681
"50565","62",144.29265,-36.783571,"Friswell Ave/Osborne St (Flora Hill)",5953
"40579","62",144.292347,-36.783267,"Friswell Ave/Osborne St (Flora Hill)",3431
"35837","65,62",144.285149,-36.796125,"Burns St/Spring Gully Rd (Spring Gully)",2195
"40569","62",144.294085,-36.779107,"Drechsler St/Curtin St (Flora Hill)",3427
"50455","62",144.293931,-36.779013,"Drechsler St/Curtin St (Flora Hill)",6543
"35884","62,63,70,61",144.295109,-36.776417,"Bendigo South East College/Curtin St (Flora Hill)",2222
"40467","62,63,70,61",144.295019,-36.776109,"Bendigo South East College/Curtin St (Flora Hill)",3372
"35798","65,62",144.288066,-36.788711,"Stanley Ave/Retreat Rd (Spring Gully)",2680
"40567","70,63",144.296618,-36.772378,"Bendigo Cres/Curtin St (Flora Hill)",3425
"50559","70,63",144.296254,-36.772857,"Bendigo Cres/Curtin St (Flora Hill)",5950
"50452","62",144.287701,-36.78764,"Retreat Rd/Stanley Ave (Spring Gully)",6540
"50566","62",144.290962,-36.781568,"Neale St/Osborne St (Flora Hill)",5954
"35797","65,62",144.288702,-36.785626,"Cook St/Retreat Rd (Spring Gully)",2679
"40584","62",144.290758,-36.781644,"Neale St/Osborne St (Flora Hill)",3434
"35814","62",144.288522,-36.78564,"Cook St/Retreat Rd (Flora Hill)",2690
"50456","62",144.293923,-36.77448,"Theodore St/Ellis St (Flora Hill)",6544
"50567","62",144.291089,-36.779543,"Drechsler St/Neale St (Flora Hill)",5955
"50457","62",144.293817,-36.774297,"Theodore St/Ellis St (Flora Hill)",6545
"50568","62",144.291059,-36.779137,"Drechsler St/Neale St (Flora Hill)",5956
"35838","65,62",144.284672,-36.790905,"Autumn Gully Rd/Spring Gully Rd (Spring Gully)",2196
"35796","65",144.288765,-36.782861,"La Trobe University/Retreat Rd (Flora Hill)",2678
"42210","63,70,",144.294705,-36.769442,"Neale St/Townsend St (Kennington)",4552
"40565","63,70,",144.294533,-36.769222,"Neale St/Townsend St (Kennington)",3423
"35839","65,62",144.284538,-36.78773,"Stanley Ave/Spring Gully Rd (Spring Gully)",2197
"35840","65",144.284878,-36.785394,"Whittaker St/Spring Gully Rd (Spring Gully)",2198
"35816","62",144.290439,-36.773211,"Ellis St/Somerville St (Flora Hill)",2691
"35841","65",144.285288,-36.782673,"Spring St/Spring Gully Rd (Quarry Hill)",2199
"40563","65",144.286756,-36.779796,"Havlin St/Carolin St (Flora Hill)",3422
"50458","62",144.291517,-36.770911,"Nish St/Somerville St (Flora Hill)",6546
"35817","62",144.291735,-36.769798,"Miller St/Somerville St (Flora Hill)",2692
"35791","70,62",144.291588,-36.768569,"Shipp St/Williamson St (Kennington)",2677
"48450","63",144.290734,-36.769595,"Wolstencroft St/Miller St (Flora Hill)",6333
"35831","65",144.284861,-36.778896,"Bendigo Cemetery/Carpenter St (Quarry Hill)",2194
"48449","63",144.289722,-36.769392,"Wolstencroft St/Miller St (Kennington)",6332
"35842","65",144.284682,-36.778568,"Bendigo Cemetery/Carpenter St (Quarry Hill)",2200
"35790","70,62",144.290458,-36.76757,"Havlin St/Williamson St (Kennington)",2676
"35818","70,62",144.29007,-36.767444,"Havlin St/Williamson St (Kennington)",2693
"35843","65",144.284922,-36.776834,"Bendigo Cemetery North/Carpenter St (Quarry Hill)",2201
"35830","65",144.285298,-36.776023,"Houston St/Carpenter St (Quarry Hill)",2193
"35829","65",144.285694,-36.773391,"Hallam St/Carpenter St (Quarry Hill)",2192
"35844","65",144.285352,-36.773879,"Hallam St/Carpenter St (Quarry Hill)",2202
"35828","65",144.285929,-36.771801,"Rodney St/Carpenter St (Quarry Hill)",2191
"35949","60",144.317551,-36.758343,"Baden-Powell Pl/Powells Ave (Strathdale)",2263
"40780","71",144.353117,-36.793683,"Sinclairs Rd/Junortoun Rd (Strathfieldsaye)",3525
"50467","60",144.315635,-36.759327,"Louisa Ct/McIvor Hwy (Strathdale)",6550
"50468","60",144.315592,-36.759588,"Louisa Ct/McIvor Hwy (Strathdale)",6551
"50466","60",144.311489,-36.759072,"Putnam Ave/McIvor Hwy (East Bendigo)",6549
"48257","60",144.311022,-36.759295,"Putnam Ave/McIvor Hwy (East Bendigo)",6250
"48261","60",144.308428,-36.7582,"McIvor Hwy/Beischer St (East Bendigo)",6254
"48258","60",144.308242,-36.75807,"McIvor Hwy/Beischer St (East Bendigo)",6251
"35906","61",144.318471,-36.768268,"Cousins St/Harley St (Strathdale)",2237
"35915","61",144.318284,-36.768498,"Cousins St/Harley St (Strathdale)",2246
"35905","61",144.316566,-36.766991,"Rosemary Ave/Cousins St (Strathdale)",2236
"35916","61",144.316328,-36.767066,"Reservoir Rd/Cousins St (Strathdale)",2247
"35904","61",144.313286,-36.766304,"Crook St/St Aidans Rd (Strathdale)",2235
"35917","61",144.313169,-36.766436,"Crook St/St Aidans Rd (Kennington)",2248
"35914","61",144.317094,-36.771121,"Wildwood Dr/Harley St (Strathdale)",2245
"50534","70",144.340379,-36.794562,"Saxby Dr/Strathfieldsaye Rd (Strathfieldsaye)",5928
"35907","61",144.316823,-36.772142,"Butcher St/Harley St (Strathdale)",2238
"40632","70",144.339944,-36.795498,"Druid Pl/Saxby Dr (Strathfieldsaye)",3462
"35903","61",144.309359,-36.766485,"Kennington PS/St Aidans Rd (Strathdale)",2234
"35918","61",144.30931,-36.76661,"Kennington PS/St Aidans Rd (Kennington)",2249
"50535","70",144.339277,-36.79597,"Centaur Cl/Saxby Dr (Strathfieldsaye)",5929
"35913","61",144.314257,-36.774112,"Landale Dr/Harley St (Strathdale)",2244
"35902","61",144.30555,-36.765858,"Fiona Pl/St Aidans Rd (Kennington)",2233
"40634","70",144.337667,-36.796835,"Midas St/Saxby Dr (Strathfieldsaye)",3463
"35924","61",144.297854,-36.758871,"McIvor Hwy/Murphy St (Kennington)",2255
"35897","61",144.297948,-36.759071,"McIvor Hwy/Murphy St (Kennington)",2228
"35919","61",144.304394,-36.765598,"Hewitt Ave/St Aidans Rd (Kennington)",2250
"35901","61",144.302035,-36.764535,"Yallambee Dr/St Aidans Rd (Kennington)",2232
"35920","61",144.301797,-36.764611,"Yallambee Dr/St Aidans Rd (Kennington)",2251
"35898","61",144.29701,-36.760897,"Steane St/Murphy St (Kennington)",2229
"35900","61",144.299812,-36.7637,"Mafeking St/St Aidans Rd (Kennington)",2231
"35921","61",144.299785,-36.763853,"Mafeking St/St Aidans Rd (Kennington)",2252
"35908","61",144.312155,-36.775903,"Oxford Tce/Harley St (Strathdale)",2239
"35912","61",144.311978,-36.775854,"Oxford Tce/Harley St (Strathdale)",2243
"35923","61",144.296618,-36.761546,"St Aidans Rd/Murphy St (Kennington)",2254
"35922","61",144.298326,-36.763297,"Glencoe St/St Aidans Rd (Kennington)",2253
"35899","61",144.29664,-36.762177,"St Aidans Rd/Murphy St (Kennington)",2230
"35911","70,61",144.309158,-36.775439,"Reservoir Rd/Condon St (Strathdale)",2242
"35909","70,61",144.309544,-36.775943,"Birch Gr/Condon St (Kennington)",2240
"47667","61,70,",144.307164,-36.774474,"Kennington Village SC/Condon St (Kennington)",5399
"48535","61,70,",144.305837,-36.773345,"Strath-Haven Community/Condon St (Kennington)",6351
"35893","61,60",144.289148,-36.758024,"Baxter St/McIvor Hwy (Bendigo)",2225
"44119","70",144.314218,-36.782285,"Kairn Rd/Bendigo-Redesdale Rd (Flora Hill)",4764
"44118","70",144.312657,-36.781114,"Warranwah Dr/Bendigo - Redesdale Rd (Kennington)",4763
"35887","61,70,",144.304246,-36.774309,"Strath Village SC/Edwards Rd (Kennington)",2223
"35881","61,70,",144.304405,-36.774574,"Strath Village SC/Edwards Rd (Kennington)",2220
"40566","70,63",144.296986,-36.770837,"Nish St/Curtin St (Flora Hill)",3424
"35896","70",144.285261,-36.759936,"Mundy St/Myers St (Bendigo)",2227
"41308","70",144.285331,-36.76018,"Mundy St/Myers St (Bendigo)",3649
"35774","64",144.256654,-36.781646,"Golden Oaks Village West/Hattam St (Golden Square)",2671
"41738","64",144.254307,-36.780862,"Allingham St/Hattam St (Golden Square)",4411
"35613","5",144.251473,-36.778363,"Poplar St/High St (Golden Square)",1768
"41762","64",144.253993,-36.780882,"Stoneham St/Hattam St (Golden Square)",4422
"35640","64,5",144.250143,-36.780153,"Oak St/High St (Golden Square)",1786
"35612","5",144.249606,-36.780438,"Oak St/High St (Golden Square)",1767
"35611","5",144.248887,-36.781431,"Elm St/High St (Golden Square)",1766
"35641","5",144.248637,-36.782155,"Elm St/High St (Golden Square)",1787
"35610","5",144.24733,-36.783603,"Mimosa St/High St (Golden Square)",1765
"35642","5",144.247525,-36.783814,"Mimosa St/High St (Golden Square)",1788
"35741","55",144.242364,-36.779315,"Druid St/Aspinall St (Golden Square)",1826
"35723","55",144.242253,-36.779285,"Druid St/Aspinall St (Golden Square)",1819
"35722","55",144.241351,-36.780715,"Norma St/Aspinall St (Golden Square)",1818
"35643","5",144.246538,-36.786026,"Lindsay St/High St (Kangaroo Flat)",1789
"35609","5",144.246283,-36.785939,"Lindsay St/High St (Kangaroo Flat)",1764
"35742","55",144.241174,-36.78127,"Norma St/Aspinall St (Golden Square)",1827
"40581","55",144.243127,-36.78428,"MacKenzie St West/Alder St (Golden Square)",3433
"40588","55",144.242635,-36.784269,"Weir Ct/Alder St (Golden Square)",3435
"40589","55",144.241004,-36.783807,"Aspinall St/Alder St (Golden Square)",3436
"40580","55",144.240677,-36.783565,"Aspinall St/Alder St (Golden Square)",3432
"35608","5",144.245057,-36.788596,"Rotary Park/High St (Kangaroo Flat)",1763
"35644","5",144.245235,-36.788934,"Wireless St/High St (Kangaroo Flat)",1790
"35705","55",144.242374,-36.786236,"John St/MacKenzie St West (Kangaroo Flat)",1813
"35660","55",144.242254,-36.786125,"Alder St/MacKenzie St West (Golden Square)",1806
"35706","55",144.241396,-36.787872,"Browning St/MacKenzie St West (Kangaroo Flat)",1814
"35607","5",144.244362,-36.79077,"Cooks Reserve/High St (Kangaroo Flat)",1762
"35645","5",144.244576,-36.791073,"Guthrie St/High St (Kangaroo Flat)",1791
"40771","5",144.248645,-36.795096,"Kangaroo Flat Station/Short St (Kangaroo Flat)",2860
"35659","55",144.241027,-36.78817,"Browning St/MacKenzie St West (Kangaroo Flat)",1805
"35646","5",144.244498,-36.792296,"Lions Park/High St (Kangaroo Flat)",1792
"35606","5",144.244202,-36.792118,"Lansell St/High St (Kangaroo Flat)",1761
"40480","55",144.239181,-36.787784,"Edmund Ct/Browning St (Kangaroo Flat)",3376
"40493","55",144.239047,-36.787763,"Edmund Ct/Browning St (Kangaroo Flat)",3380
"40479","55",144.235944,-36.785564,"Aspinall St/Browning St (Kangaroo Flat)",3375
"40494","55",144.235787,-36.78557,"Aspinall St/Browning St (Kangaroo Flat)",3381
"35605","5",144.244338,-36.793942,"Station St/High St (Kangaroo Flat)",1760
"35647","5",144.244511,-36.795063,"Station St/High St (Kangaroo Flat)",1793
"35604","5",144.244219,-36.795075,"Station St/High St (Kangaroo Flat)",1759
"40495","55",144.232687,-36.785786,"Olympic Pde/Aspinall St (Kangaroo Flat)",3382
"35648","5",144.243994,-36.797304,"Camp St/High St (Kangaroo Flat)",1794
"35715","55",144.232381,-36.786193,"Aspinall St/Olympic Pde (Kangaroo Flat)",1817
"50400","55",144.234278,-36.788608,"Kangaroo Flat PS/Olympic Pde (Kangaroo Flat)",6513
"50399","55",144.23382,-36.788254,"Crusoe College/Olympic Pde (Kangaroo Flat)",6512
"40767","5",144.243608,-36.797737,"Lockwood Rd/High St (Kangaroo Flat)",2857
"35649","5",144.243743,-36.798371,"View St/High St (Kangaroo Flat)",1795
"35707","55",144.236121,-36.791237,"Crusoe College/Olympic Pde (Kangaroo Flat)",1815
"35658","55",144.235941,-36.791278,"Crusoe College/Olympic Pde (Kangaroo Flat)",1804
"35708","55",144.238233,-36.794224,"Station St/Olympic Pde (Kangaroo Flat)",1816
"35657","55",144.237891,-36.794054,"Hope St/Olympic Pde (Kangaroo Flat)",1803
"23434","3",145.035552,-36.986632,"Bridges Barracks/Morobe Rd (Puckapunyal)",546
"23432","3",145.046387,-37.004891,"Medical Centre/Pozieres Pde (Puckapunyal)",544
"42101","3",145.042006,-37.002656,"Peronne St/Malaya Rd (Puckapunyal)",4546
"42602","3",145.027767,-36.990496,"Tobruk Barracks/McKenzie Rd (Puckapunyal)",4602
"20901","3",145.039388,-37.001333,"Family Store/Malaya Rd (Puckapunyal)",218
"42338","3",145.037477,-36.999616,"Bardia Bvd/Malaya Rd (Puckapunyal)",4580
"23435","3",145.041372,-37.004574,"Monash Cl/Alamein Rd (Puckapunyal)",547
"42094","3",145.038578,-37.003537,"Labuan St/Alamein Rd (Puckapunyal)",4542
"42098","3",145.033004,-36.999632,"Litani Cres/Malaya Rd (Puckapunyal)",4545
"23433","3",145.030495,-36.998887,"Ramu Cres/Malaya Rd (Puckapunyal)",545
"42337","3",145.030174,-36.998684,"Derna Ct/Malaya Rd (Puckapunyal)",4579
"42095","3",145.033459,-37.002028,"Puckapunyal Primary School/Alamein Rd (Puckapunyal)",4543
"42096","3",145.031501,-37.001698,"Fleurbaix St/Sanananda St (Puckapunyal)",4544
"42336","3",145.029495,-37.000178,"Crete St/Gaza Rd (Puckapunyal)",4578
"43801",null,144.709289,-36.922264,"Heathcote Lions Park/Northern Hwy (Heathcote)",4284
"41216",null,144.701569,-36.915437,"Mitchell St/High St (Heathcote)",3633
"43803",null,144.70923,-36.922732,"Uniting Church/Northern Hwy (Heathcote)",4285
"43804",null,144.701081,-36.915238,"Mitchell St/Northern Hwy (Heathcote)",4286
"15097",null,144.712299,-36.927469,"Jennings St/Northern Hwy (Heathcote)",347
"15096",null,144.711852,-36.927406,"Jennings St/Northern Hwy (Heathcote)",346
"43798",null,144.587386,-36.826058,"Knowsley/Knowsley-Eppalock Rd (Knowsley)",4282
"43840",null,144.587249,-36.826136,"Knowsley/Knowsley-Eppalock Rd (Knowsley)",4300
"43799",null,144.636596,-36.875002,"Old Bendigo Rd/McIvor Hwy (Derrinal)",4283
"43805",null,144.636492,-36.875091,"Old Bendigo Rd/McIvor Hwy (Derrinal)",4287
"43797",null,144.501296,-36.786536,"Axedale Primary School/McIvor Hwy (Axedale)",4281
"43806",null,144.501147,-36.786632,"Axedale Primary School/McIvor Hwy (Axedale)",4288
"43796",null,144.420983,-36.772789,"Longlea/McIvor Hwy (Longlea)",4280
"43807",null,144.42101,-36.77297,"Code Lane/McIvor Hwy (Longlea)",4289
"43795",null,144.376177,-36.77235,"Farmers Arms Hotel/McIvor Hwy (Junortoun)",4279
"43808",null,144.376095,-36.772465,"Farmers Arms Hotel/McIvor Hwy (Junortoun)",4290
"43793",null,144.367258,-36.773063,"Somerset Park Rd/McIvor Hwy (Junortoun)",4278
"43809",null,144.367256,-36.773117,"Somerset Park Rd/McIvor Hwy (Junortoun)",4291
"43810",null,144.359542,-36.776244,"Trotting Tce/Wilkie Rd (Junortoun)",4292
"43792",null,144.358793,-36.776543,"Wilkie Rd/Trotting Tce (Junortoun)",4277
"40776","71",144.379362,-36.796581,"Sinclairs Rd/Somerset Park Rd (Strathfieldsaye)",3521
"40777","71",144.366589,-36.78835,"Binks Rd/Turners Rd (Strathfieldsaye)",3522
"40775","71",144.372509,-36.796745,"Sinclairs Rd/Sullivans Rd (Strathfieldsaye)",3520
"40778","71",144.359939,-36.787545,"opp 167 Turners Rd (Strathfieldsaye)",3523
"43811","71",144.346674,-36.775164,"Braeside Dr/Trotting Tce (Junortoun)",4293
"51683",null,144.34705,-36.775623,"Trotting Tce/Braeside Dr (Junortoun)",6707
"51682",null,144.346885,-36.775548,"Trotting Tce/Braeside Dr (Junortoun)",6706
"44088",null,144.333206,-36.763598,"Bendigo Domain Village/McIvor Hwy (Junortoun)",4761
"44087",null,144.331623,-36.763049,"Bendigo Domain Village/McIvor Hwy (Junortoun)",4760
"51686",null,144.341883,-36.775057,"Trotting Tce/McIvor Forest Dr (Junortoun)",6710
"51687","71,",144.342151,-36.775712,"Trotting Tce/McIvor Forest Dr (Junortoun)",6711
"40774","71",144.366018,-36.799774,"Rosella Ave/Sullivans Rd (Strathfieldsaye)",3519
"40779","71",144.354045,-36.788856,"Turners Rd/Junortoun Rd (Strathfieldsaye)",3524
"51685","71,",144.344387,-36.781692,"McIvor Forest Dr/Lanark Dr (Junortoun)",6709
"51684",null,144.344216,-36.781769,"McIvor Forest Dr/Lanark Dr (Junortoun)",6708
"41637",null,141.297666,-37.036028,"Edenhope Foodworks/Elizabeth St (Edenhope)",4381
"41636",null,141.083204,-36.968479,"Apsley Cafe/Wimmera Hwy (Apsley)",4380
"41634",null,140.742169,-36.956753,"McRae St/Robertson St (Naracoorte (SA))",4378
"41635",null,140.853975,-36.939107,"Post Office/Wimmera Hwy (Hynam (SA))",4379
"41251","4",142.205794,-36.764522,"Old Hamilton Rd/Schier Dr (Horsham)",3640
"41252","4",142.205135,-36.760731,"218 Old Hamilton Rd (Horsham)",3641
"41250","4",142.209054,-36.760538,"87 Schier Dr (Horsham)",3639
"41253","4",142.205266,-36.755224,"Schier Dr/Old Hamilton Rd (Horsham)",3642
"41254","4",142.204461,-36.753057,"Opp 73 Hunts Rd (Horsham)",3643
"41255","4",142.197627,-36.752997,"Opp 11 Hunts Rd (Horsham)",3644
"41641",null,141.851693,-36.747547,"Mount Arapiles/Natimuk Frances Rd (Natimuk)",4385
"41642",null,141.94003,-36.742666,"Natimuk Chemist/Main St (Natimuk)",4386
"36294","4",142.205696,-36.739184,"Henty Hwy/Old Hamilton Rd (Horsham)",2488
"41643",null,142.019254,-36.737389,"Hughes Rd/Wimmera Hwy (Quantong)",4387
"27640","4",142.205395,-36.737362,"Gilbert Cres/Henty Hwy (Horsham)",629
"36321","3",142.205967,-36.733035,"Stawell Rd/Derry Pde (Horsham)",1658
"48548","4",142.205582,-36.731858,"Derry Pde/Stawell Rd (Horsham)",6357
"41639",null,141.592415,-36.731262,"Gymbowen Hotel/Natimuk Frances Rd (Gymbowen)",4383
"36308","4",142.205063,-36.731207,"Harders St/74 Stawell Rd (Horsham)",2489
"36320","3",142.208034,-36.73075,"Burnlea Dr/Shiralee Cres (Horsham)",1657
"27641","3",142.202477,-36.730517,"Mclean Dr/River Rd (Horsham)",630
"36309","4,3",142.204993,-36.729808,"Harders St/56 Stawell Rd (Horsham)",2490
"36271","1",142.171389,-36.729734,"Dixon Ct/Barnes Bvd (Horsham)",2478
"46946","3",142.196354,-36.729126,"Ballard St/McTavish Bvd (Horsham)",5795
"36272","1",142.170082,-36.728447,"Barnes Bvd/Lawson Cl (Horsham)",2479
"41640",null,141.782494,-36.728182,"Tooan Mitre Rd/Natimuk Frances Rd (Mitre)",4384
"36319","3",142.206924,-36.728094,"Vella St/Citrus Ave (Horsham)",1656
"36270","1",142.174477,-36.72795,"Fulton Ave/Hayes Dr (Horsham)",2477
"46945","3",142.199251,-36.727874,"Burnett St/McTavish Bvd (Horsham)",5794
"36293","4",142.205514,-36.727551,"Trento Ave/Stawell Rd (Horsham)",2487
"36310","4,3",142.204874,-36.727408,"Trento Ave/Stawell Rd (Horsham)",2491
"36273","1",142.173262,-36.727343,"Hartigan Ct/Mintern Cres (Horsham)",2480
"36318","3",142.208633,-36.727244,"Tuson Ct/Young St (Horsham)",1655
"36317","3",142.21029,-36.726852,"Young St/Vine Ave (Horsham)",2497
"36269","1",142.175962,-36.726381,"Elwin Ct/Windsor Cres (Horsham)",2476
"36274","1",142.174349,-36.726243,"Windsor Cres/Mintern Cres (Horsham)",2481
"36324","3",142.202103,-36.726098,"River Rd/McTavish Bvd (Horsham)",1660
"36313","3",142.213481,-36.726098,"Raggatt St/Williams Rd (Horsham)",2494
"36312","3",142.207689,-36.726044,"Sanderson St/Williams Rd (Horsham)",2493
"46947","3",142.196552,-36.725955,"Newton Ct/Major Mitchell Dr (Horsham)",5796
"36323","3",142.199191,-36.724891,"Agnew Ct/Major Mitchell Dr (Horsham)",1659
"36268","1",142.177097,-36.724518,"Federation Ave/Windsor Cres (Horsham)",2475
"41246","1",142.173612,-36.72443,"Natimuk Rd/Mintern Cres (Horsham)",3638
"36267","1",142.178004,-36.723978,"Federation Ave/Drummond St (Horsham)",2474
"36315","3",142.210662,-36.72394,"Hughes St/Barton Dr (Horsham)",2496
"36266","1",142.180727,-36.723719,"Farrar Ave/Dollar Ave (Horsham)",2473
"36314","3",142.212735,-36.722979,"Deakin Ct/Mardon Dr (Horsham)",2495
"36265","1",142.183316,-36.722753,"Kalimna Ave/Tena Ave (Horsham)",2472
"36264","1",142.185182,-36.722072,"Valentine Ave/Tena Ave (Horsham)",2471
"50434","55",144.23952,-36.797678,"Bendigo Community Health Services/Helm St (Kangaroo Flat)",6525
"50433","55",144.239287,-36.797628,"Kangaroo Flat Cemetery/Helm St (Kangaroo Flat)",6524
"35650","5",144.242899,-36.80128,"Bank St/High St (Kangaroo Flat)",1796
"40766","5",144.242613,-36.801129,"Bank St/High St (Kangaroo Flat)",2856
"19122","5",144.241992,-36.80344,"Wesley St/High St (Kangaroo Flat)",194
"35651","5",144.242099,-36.804208,"Crusoe Rd/High St (Kangaroo Flat)",1797
"50838","55",144.237854,-36.801641,"Wesley St/Morrison St (Kangaroo Flat)",6011
"50839","55",144.237825,-36.801838,"Wesley St/Morrison St (Kangaroo Flat)",6012
"35652","5",144.241584,-36.806368,"Phillips Dr/High St (Kangaroo Flat)",1798
"35595","5",144.24088,-36.807866,"Laxdale Ct/High St (Kangaroo Flat)",1757
"50394","55",144.238677,-36.805877,"Crusoe Rd/Queen St (Kangaroo Flat)",6509
"50393","55",144.238342,-36.805851,"Crusoe Rd/Queen St (Kangaroo Flat)",6508
"50431","55",144.233422,-36.801474,"Belladonna Rise/Wesley St (Kangaroo Flat)",6522
