AREA_CODE,LGA_CODE,PLM_ID,PERIMETER,NAME,REC_SBCAT,LGA_NAME
39,343,37997,258.9064444,KENSINGTON HALL RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,38439,1449.914386,KINGS DOMAIN SOUTH,PARKLANDS AND GARDENS,MELBOURNE
39,343,38440,1618.402329,KINGS DOMAIN SOUTH,PARKLANDS AND GARDENS,MELBOURNE
39,343,39933,235.0341306,LEVERS RESERVE - PARKVILLE,PARKLANDS AND GARDENS,MELBOURNE
39,343,39934,206.0625633,LEVERS RESERVE - PARKVILLE,PARKLANDS AND GARDENS,MELBOURNE
39,343,39935,369.9434581,LEVERS RESERVE - PARKVILLE,PARKLANDS AND GARDENS,MELBOURNE
39,343,39936,332.0333048,LEVERS RESERVE - PARKVILLE,PARKLANDS AND GARDENS,MELBOURNE
39,343,39937,142.9202891,LEVERS RESERVE - PARKVILLE,PARKLANDS AND GARDENS,MELBOURNE
39,343,39938,164.6384196,LEVESON STREET RESERVE - NORTH MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,40021,464.560587,LINCOLN SQUARE - CARLTON,PARKLANDS AND GARDENS,MELBOURNE
39,343,41130,402.1936251,MACARTHUR SQUARE - CARLTON,PARKLANDS AND GARDENS,MELBOURNE
39,343,42087,1260.693648,MELBOURNE GOVERNMENT HOUSE & GARDENS,PARKLANDS AND GARDENS,MELBOURNE
39,343,42102,2459.851444,MELBOURNE ROYAL BOTANIC GARDENS,PARKLANDS AND GARDENS,MELBOURNE
39,343,42118,503.8277291,MELBOURNE ZOOLOGICAL GARDENS,PARKLANDS AND GARDENS,MELBOURNE
39,343,41596,511.2692452,MARIBYRNONG RIVER PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,41597,22.16703228,MARIBYRNONG RIVER PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,42016,252.5733452,MELBOURNE - MARQUIS OF LINLITHGOW MONUMENT,PARKLANDS AND GARDENS,MELBOURNE
39,343,45356,1436.462333,NEW QUAY PROMENADE - DOCKLANDS,PARKLANDS AND GARDENS,MELBOURNE
39,343,44600,251.1385899,MURCHISON SQUARE - CARLTON,PARKLANDS AND GARDENS,MELBOURNE
39,343,46952,141.3975998,PARK STREET GARDENS - PARKVILLE,PARKLANDS AND GARDENS,MELBOURNE
39,343,47557,467.459444,POINT PARK - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,47455,317.7016132,PLEASANCE GARDENS RESERVE - NTH MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,46991,220.0298362,PARKVILLE ORNAMENTAL PLANTATION,PARKLANDS AND GARDENS,MELBOURNE
39,343,46992,205.8890293,PARKVILLE PLANTATION RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,46994,396.3929082,PARLIAMENT GARDENS - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,47996,606.8826898,POWLETT RESERVE - EAST MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,50998,1271.449655,RIVER ESPLANADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,51382,1641.117408,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51383,1241.970195,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51384,332.0020612,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51385,844.1674457,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51386,1299.20424,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51387,1333.313623,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51388,1182.676717,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51389,1271.147534,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51390,686.6628525,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51391,3261.554621,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,52784,804.7061078,SOUTH WHARF PROMENADE - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52788,160.8688548,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52789,551.4428871,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52790,431.6956507,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52791,29.14382372,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52792,489.8352552,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52793,94.95355276,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,51392,1639.229177,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51393,51.93875331,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51394,83.56742663,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51395,290.4648575,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51396,458.1144781,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51397,334.669675,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51408,781.9482824,ROYAL PARK WETLANDS,PARKLANDS AND GARDENS,MELBOURNE
39,343,51409,46.72545096,ROYAL PARK WETLANDS,PARKLANDS AND GARDENS,MELBOURNE
39,343,51410,47.4547012,ROYAL PARK WETLANDS,PARKLANDS AND GARDENS,MELBOURNE
39,343,51411,3975.550475,ROYAL PARK WETLANDS,PARKLANDS AND GARDENS,MELBOURNE
39,343,52794,10.34198326,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52795,29.73979336,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52796,39.91170926,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52797,282.1555627,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52798,94.01252036,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52799,66.01575515,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52800,289.548786,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52801,179.9097852,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52802,580.1677345,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,52803,207.371906,SOUTHBANK PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,51361,217.3961857,ROYAL BOTANIC GARDENS - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,51362,321.3335774,ROYAL BOTANIC GARDENS - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,51363,647.0105317,ROYAL BOTANIC GARDENS - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,51380,2581.492814,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,51381,726.6554642,ROYAL PARK PARKLAND,PARKLANDS AND GARDENS,MELBOURNE
39,343,55298,139.8620417,TOORAK RD PARKLAND - SOUTH YARRA,PARKLANDS AND GARDENS,MELBOURNE
39,343,54896,421.8071074,THE DOMAIN & TAN - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,54907,1380.082897,THE KINGS DOMAIN RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,54908,1040.912917,THE KINGS DOMAIN RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,54909,755.3027627,THE KINGS DOMAIN RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,54910,460.1967762,THE KINGS DOMAIN RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,54911,302.3223892,THE KINGS DOMAIN RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,54912,170.0326041,THE KINGS DOMAIN RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,54913,53.08364294,THE KINGS DOMAIN RESERVE,PARKLANDS AND GARDENS,MELBOURNE
39,343,55506,978.7465313,TREASURY GARDENS - MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,58194,637.7175327,VICTORIA HARBOUR PROMENADE,PARKLANDS AND GARDENS,MELBOURNE
39,343,57649,544.455702,UNIVERSITY SQUARE - CARLTON,PARKLANDS AND GARDENS,MELBOURNE
39,343,60989,14.23334989,WESTGATE PARK,PARKLANDS AND GARDENS,MELBOURNE
39,343,60990,107.3338039,WESTGATE PARK,PARKLANDS AND GARDENS,MELBOURNE
39,343,61170,76.99620151,WILLIAM ST PARK - WEST MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,60625,1084.847812,WELLINGTON PARK & JOLIMONT RESERVES,PARKLANDS AND GARDENS,MELBOURNE
39,343,61171,73.459804,WILLIAM ST PARK - WEST MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,61172,149.9349614,WILLIAM ST PARK - WEST MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,61173,114.6271429,WILLIAM ST PARK - WEST MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,61174,65.49869164,WILLIAM ST PARK - WEST MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
39,343,62181,2689.679571,YARRA PARK,PARKLANDS AND GARDENS,MELBOURNE
39,343,62182,659.2778354,YARRA PARK,PARKLANDS AND GARDENS,MELBOURNE
39,343,61633,333.9807479,WOMENS PEACE GARDENS - KENSINGTON,PARKLANDS AND GARDENS,MELBOURNE
39,343,62274,564.3545412,YARRA RIVER NORTH BANK,PARKLANDS AND GARDENS,MELBOURNE
39,343,62275,133.7334681,YARRA RIVER NORTH BANK,PARKLANDS AND GARDENS,MELBOURNE
39,343,62276,457.4988375,YARRA RIVER NORTH BANK,PARKLANDS AND GARDENS,MELBOURNE
39,343,62277,1313.193493,YARRA RIVER NORTH BANK,PARKLANDS AND GARDENS,MELBOURNE
39,343,42117,1739.576027,MELBOURNE ZOOLOGICAL GARDENS,PARKLANDS AND GARDENS,MELBOURNE
39,344,36369,282.1141137,HARRY ALLEN RESERVE - MELTON,PARKLANDS AND GARDENS,MELTON
39,344,42125,141.0978243,MELTON PUBLIC PURPOSES RESERVE,PARKLANDS AND GARDENS,MELTON
38,347,30092,282.7597691,CUA - PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
38,347,30093,603.9520825,"CUA - PARKLANDS AND GARDENS, YARRAWONGA",PARKLANDS AND GARDENS,MOIRA
34,347,37925,41.36863726,KATAMATITE PARK AND GARDENS RESERVE,PARKLANDS AND GARDENS,MOIRA
34,347,41681,389.9095509,MARUNGI MEMORIAL PARK RESERVE,PARKLANDS AND GARDENS,MOIRA
34,347,45977,998.718231,NUMURKAH ORNAMENTAL LAKE AND PARK,PARKLANDS AND GARDENS,MOIRA
34,347,45982,103.6159322,NUMURKAH PARK & RECREATION RESERVE1,PARKLANDS AND GARDENS,MOIRA
34,347,46967,929.1596168,PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
34,347,46969,444.5847228,PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
34,347,46970,465.4368027,PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
34,347,46971,621.3544897,PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
34,347,46972,286.8069525,PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
34,347,46975,1469.426127,PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
34,347,46983,358.1733263,PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
34,347,61097,783.8016332,WILBY PUBLIC PARK,PARKLANDS AND GARDENS,MOIRA
39,348,21591,358.7429459,ASHWOOD RESERVE PARKLAND,PARKLANDS AND GARDENS,MONASH
39,348,33169,487.1773563,FAIRWAY RESERVE - WAVERLEY,PARKLANDS AND GARDENS,MONASH
39,348,34534,1063.091822,GARDINERS CREEK TRAIL - ASHWOOD,PARKLANDS AND GARDENS,MONASH
39,348,51887,1297.614001,SCOTCHMANS CREEK LINEAR RESERVE,PARKLANDS AND GARDENS,MONASH
39,348,51888,671.8438746,SCOTCHMANS CREEK LINEAR RESERVE,PARKLANDS AND GARDENS,MONASH
39,348,51889,1328.060818,SCOTCHMANS CREEK LINEAR RESERVE,PARKLANDS AND GARDENS,MONASH
39,348,51890,118.6561071,SCOTCHMANS CREEK LINEAR RESERVE,PARKLANDS AND GARDENS,MONASH
39,348,58828,460.5400417,WARRAWEE PARKLAND - OAKLEIGH,PARKLANDS AND GARDENS,MONASH
39,349,18649,188.8229007,RHONDA ST RS PLAYGROUND - AVONDALE HEIGHTS,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,25988,137.7625961,CALWELL PARK - TRAVENCORE,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,32995,281.620427,ESSENDON PUBLIC PARK,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,46472,109.0134686,ORMOND RD PARKLAND - ASCOT VALE,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,46473,193.2526289,ORMOND RD PARKLAND - ASCOT VALE,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,47117,348.6125753,PASCOE RESERVE - ESSENDON,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,49137,1112.677883,QUEENS PARK RESERVE - MOONEE PONDS,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,54947,457.9997432,THOMPSON RESERVE - ESSENDON,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,61428,220.4014581,WINDSOR DRIVE PARKLAND - AVONDALE HEIGHTS,PARKLANDS AND GARDENS,MOONEE VALLEY
39,349,61429,433.0178839,WINDSOR DRIVE PARKLAND - AVONDALE HEIGHTS,PARKLANDS AND GARDENS,MOONEE VALLEY
39,351,17775,936.866006,MERRI CREEK PARKLAND - FAWKNER,PARKLANDS AND GARDENS,MERRI-BEK
39,351,17776,109.4829211,MERRI CREEK PARKLAND - FAWKNER,PARKLANDS AND GARDENS,MERRI-BEK
39,351,17777,139.7383084,MERRI CREEK PARKLAND - FAWKNER,PARKLANDS AND GARDENS,MERRI-BEK
39,351,17778,110.0841,MERRI CREEK PARKLAND - FAWKNER,PARKLANDS AND GARDENS,MERRI-BEK
39,351,24660,340.0950901,BRADDY RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,24661,208.6746077,BRADDY RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,29231,802.9990677,COBURG LAKE,PARKLANDS AND GARDENS,MERRI-BEK
39,351,30661,1399.269628,DE CHENE RESERVE - PARKLAND & GARDEN,PARKLANDS AND GARDENS,MERRI-BEK
39,351,32673,1729.362195,EDGARS CREEK PARKLAND - COBURG NORTH,PARKLANDS AND GARDENS,MERRI-BEK
39,351,32674,1196.486935,EDGARS CREEK PARKLAND - COBURG NORTH,PARKLANDS AND GARDENS,MERRI-BEK
39,351,32675,844.9847645,EDGARS CREEK PARKLAND - COBURG NORTH,PARKLANDS AND GARDENS,MERRI-BEK
39,351,32676,1335.243571,EDGARS CREEK PARKLAND - COBURG NORTH,PARKLANDS AND GARDENS,MERRI-BEK
39,351,32996,966.8550101,ESSLEMONT RESERVE - PASCOE VALE,PARKLANDS AND GARDENS,MERRI-BEK
39,351,34117,113.3222702,FRASER RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,36836,147.2695423,HOPETOUN AVENUE RESERVE - BRUNSWICK,PARKLANDS AND GARDENS,MERRI-BEK
39,351,37171,342.4627416,HUDSON RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,37172,204.4530164,HUDSON RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,37742,1589.313621,JUKES ROAD RECREATION RESERVE,PARKLANDS AND GARDENS,MERRI-BEK
39,351,38771,369.9696778,L D JOHNS RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,38772,191.6647462,L D JOHNS RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,39832,507.9592807,LEBANON RESERVE,PARKLANDS AND GARDENS,MERRI-BEK
39,351,41799,142.9315543,MCCOLL COURT LAND - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,42452,395.4927235,MERRI CREEK PARKLAND - FAWKNER,PARKLANDS AND GARDENS,MERRI-BEK
39,351,42453,139.774695,MERRI CREEK PARKLAND - FAWKNER,PARKLANDS AND GARDENS,MERRI-BEK
39,351,52397,373.7979935,SHIELS RESERVE - BRUNSWICK WEST,PARKLANDS AND GARDENS,MERRI-BEK
39,351,55630,233.4637026,TURNBULL DRIVE PARKLAND - PASCOE VALE SOUTH,PARKLANDS AND GARDENS,MERRI-BEK
39,351,61037,102.2167939,WHEELER ST RESERVE - PASCOE VALE SOUTH,PARKLANDS AND GARDENS,MERRI-BEK
39,351,60820,128.068149,WEST BRUNSWICK CHILDRENS PLAYGROUND,PARKLANDS AND GARDENS,MERRI-BEK
32,352,21348,55.56591155,ANNIVERSARY PARK,PARKLANDS AND GARDENS,MORNINGTON PENINSULA
32,352,34070,256.9567483,FRANKSTON PUBLIC PURPOSES RESERVE,PARKLANDS AND GARDENS,MORNINGTON PENINSULA
32,352,43501,1557.447673,MOOROODUC PUBLIC PURPOSE RESERVE (FORMER RUBBISH DUMP),PARKLANDS AND GARDENS,MORNINGTON PENINSULA
32,352,43562,313.9504837,MORELL RESERVE MORNINGTON,PARKLANDS AND GARDENS,MORNINGTON PENINSULA
32,352,43563,279.0831004,MORELL RESERVE MORNINGTON,PARKLANDS AND GARDENS,MORNINGTON PENINSULA
32,352,46483,361.4463657,OSBORNE PARK,PARKLANDS AND GARDENS,MORNINGTON PENINSULA
32,352,34071,303.5718074,FRANKSTON PUBLIC PURPOSES RESERVE,PARKLANDS AND GARDENS,MORNINGTON PENINSULA
34,353,25252,143.5757656,BUDA HISTORIC HOME & GARDEN,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,26911,2710.264583,CASTLEMAINE BOTANIC GARDENS,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,28719,309.8588127,CHARLES STREET CHILDRENS PLAYGROUND,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,36638,187.0425559,HIGH STREET HARCOURT VERGE,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,37767,3064.379754,KALIMNA PARK,PARKS AND GARDENS,MOUNT ALEXANDER
34,353,39607,432.1987953,LANGSLOW STREET SCHOOL SITE,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,41320,79.95255784,MALDON MEMORIAL CAIRN RESERVE,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,41321,342.8284405,MALDON MUNICIPAL OFFICES & GARDENS,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,41323,72.97810488,MALDON PARKLAND,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,41324,98.13407731,MALDON PARKLAND,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,45409,999.2256566,NEWSTEAD PUBLIC GARDENS,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,45410,254.3623519,NEWSTEAD PUBLIC PARK,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,47569,198.3237651,POLICE RESERVE (FORMER),PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,53185,217.0266446,STANLEY PARK,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,52729,142.9614991,SOUTH CASTLEMAINE CHILDRENS PLAYGROUND,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,54508,354.7384801,TARADALE MINERAL SPRINGS RESERVE,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,54509,779.317738,TARADALE MINERAL SPRINGS RESERVE,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,58273,351.4622693,VICTORY PARK1,PARKLANDS AND GARDENS,MOUNT ALEXANDER
34,353,60805,111.0978028,WESLEY HILL PLAYGROUND RESERVE,PARKLANDS AND GARDENS,MOUNT ALEXANDER
32,355,34216,1513.782288,GALLIPOLI PARK - MARYSVILLE,PARKLANDS AND GARDENS,MURRINDINDI
32,355,34217,205.4059583,GALLIPOLI PARK - MARYSVILLE,PARKLANDS AND GARDENS,MURRINDINDI
32,355,35946,737.2320896,GUM TREE GULLY RESERVE,PARKLANDS AND GARDENS,MURRINDINDI
32,355,58073,1965.603633,UT CREEK RESERVE - ALEXANDRA,PARKLANDS AND GARDENS,MURRINDINDI
32,355,58074,415.3486799,UT CREEK RESERVE - ALEXANDRA,PARKLANDS AND GARDENS,MURRINDINDI
32,355,58075,392.2249879,UT CREEK RESERVE - ALEXANDRA,PARKLANDS AND GARDENS,MURRINDINDI
32,355,58076,60.39179353,UT CREEK RESERVE - ALEXANDRA,PARKLANDS AND GARDENS,MURRINDINDI
32,355,58077,311.9144044,UT CREEK RESERVE - ALEXANDRA,PARKLANDS AND GARDENS,MURRINDINDI
32,355,58078,130.2027937,UT CREEK RESERVE - ALEXANDRA,PARKLANDS AND GARDENS,MURRINDINDI
32,355,58446,466.8740426,WALTER MOORE PARK - EILDON,PARKLANDS AND GARDENS,MURRINDINDI
32,355,62725,153.1877641,YEA PUBLIC GARDENS,PARKLANDS AND GARDENS,MURRINDINDI
32,355,62726,75.44281055,YEA PUBLIC GARDENS,PARKLANDS AND GARDENS,MURRINDINDI
32,355,62728,144.9372045,YEA RAILWAY STATION PARKLAND,PARKLANDS AND GARDENS,MURRINDINDI
32,355,62729,708.4095231,YEA RIFLE RANGE (FORMER),PARKLANDS AND GARDENS,MURRINDINDI
39,356,50646,286.6875209,RESEARCH GULLY RESERVE,PARKLANDS AND GARDENS,NILLUMBIK
39,356,50647,263.3736163,RESEARCH GULLY RESERVE,PARKLANDS AND GARDENS,NILLUMBIK
39,356,53025,190.6315569,ST ANDREWS PLAYGROUND & CAR PARK,PARKLANDS AND GARDENS,NILLUMBIK
34,357,23997,927.5376733,BIG HILL & PIONEERS MEMORIAL,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,24016,5054.751977,BIG HILL PARKLANDS AND GARDENS RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,24020,210.8276021,BIG HILL RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,30229,308.7381563,CYPRESS STREET PUBLIC PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,30519,164.0512409,DARLINGTON ROAD PLAYGROUND,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,30520,254.5011518,DARLINGTON ST PUBLIC PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,33317,857.8326564,FEDERATION PARK,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,33318,409.7422875,FEDERATION PARK,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,34114,475.2542823,FRASER PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,34115,138.3548939,FRASER PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,34116,97.08443106,FRASER PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,35895,2444.802704,GREENS CREEK PUBLIC PARK,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,39960,89.93088048,LIGAR STREET PLAYGROUND,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,46966,425.1327403,PARKLAND1,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,47134,187.2443102,PATRICK STREET PUBLIC PARK,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,49118,644.2475343,QUEEN MARY GARDENS,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,52417,124.0741242,SILVERMINES ROAD CHILDRENS PLAYGROUND,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,54771,311.10806,TAYLORS GULLY PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,54772,325.9737554,TAYLORS GULLY PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,54773,263.523301,TAYLORS GULLY PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,55329,434.4703842,TOWN HALL GARDENS,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
39,358,16628,577.0013732,KIRRIP PARK - SOUTH MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,21239,1079.782846,ALMA PARK - ST KILDA EAST,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,21240,1009.67833,ALMA PARK - ST KILDA EAST,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,21211,288.7766663,ALFRED SQUARE - ST KILDA,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,29039,133.8345764,CLEVE GARDENS,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,26936,1211.148018,CATANI GARDENS - ST KILDA,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,26937,1937.30602,CATANI GARDENS - ST KILDA,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,26938,120.5331075,CATANI GARDENS - ST KILDA,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,29008,349.2020314,CLARKE RESERVE - ELWOOD,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,30020,247.177216,CRICHTON RESERVE - PORT MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,30593,185.4940624,DAWKINS RESERVE - ELWOOD,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,30408,138.9214377,DANKS STREET PLAYGROUND - ALBERT PARK,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32706,378.9222191,EDWARDS PARK - PORT MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32707,264.8948418,EDWARDS PARK - PORT MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32586,264.3169097,EASTERN RESERVE - SOUTH MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32587,242.1636122,EASTERN RESERVE - SOUTH MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,34510,1158.455713,GARDEN CITY RESERVE - PORT MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32877,395.6052408,ELWOOD PRIMARY SCHOOL PARKLAND,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32878,172.7164247,ELWOOD PRIMARY SCHOOL PARKLAND,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32879,203.6415092,ELWOOD PRIMARY SCHOOL PARKLAND,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32888,236.2771715,EMERALD HILL PUBLIC GARDENS - SOUTH MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32889,246.092072,EMERALD HILL PUBLIC GARDENS - SOUTH MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
